datetime	open	high	low	close	volume
17.03.2021 00:00	79560.0	80336.0	79560.0	80336.0	2
19.03.2021 00:00	80306.0	80694.0	80154.0	80694.0	4
22.03.2021 00:00	81181.0	81563.0	81033.0	81033.0	9
23.03.2021 00:00	82025.0	82025.0	82025.0	82025.0	1
24.03.2021 00:00	82935.0	82935.0	82935.0	82935.0	1
29.03.2021 00:00	82857.0	83315.0	82556.0	82556.0	3
30.03.2021 00:00	82711.0	82911.0	82711.0	82911.0	4
05.04.2021 00:00	83510.0	83510.0	83510.0	83510.0	1
06.04.2021 00:00	83776.0	84200.0	83776.0	84200.0	6
07.04.2021 00:00	84071.0	84071.0	84071.0	84071.0	1
09.04.2021 00:00	84511.0	84511.0	84511.0	84511.0	1
12.04.2021 00:00	84543.0	84772.0	84543.0	84772.0	3
14.04.2021 00:00	82758.0	83338.0	82758.0	83200.0	3
15.04.2021 00:00	83929.0	83929.0	83929.0	83929.0	1
16.04.2021 00:00	83338.0	83338.0	83338.0	83338.0	1
19.04.2021 00:00	83410.0	83410.0	83138.0	83138.0	2
20.04.2021 00:00	84337.0	84337.0	84337.0	84337.0	1
28.04.2021 00:00	82000.0	82000.0	82000.0	82000.0	2
30.04.2021 00:00	82842.0	82842.0	82842.0	82842.0	1
06.05.2021 00:00	81674.0	81932.0	81674.0	81715.0	4
07.05.2021 00:00	81971.0	81971.0	81971.0	81971.0	1
10.05.2021 00:00	81340.0	81340.0	81340.0	81340.0	1
11.05.2021 00:00	81765.0	83712.0	81440.0	83707.0	16
14.05.2021 00:00	81201.0	81201.0	81200.0	81200.0	2
19.05.2021 00:00	80649.0	80649.0	80527.0	80527.0	3
21.05.2021 00:00	80501.0	80700.0	80501.0	80700.0	2
25.05.2021 00:00	80628.0	80628.0	80600.0	80600.0	4
26.05.2021 00:00	80505.0	80864.0	80505.0	80864.0	3
28.05.2021 00:00	80505.0	80505.0	80500.0	80500.0	5
31.05.2021 00:00	80209.0	80209.0	80209.0	80209.0	1
02.06.2021 00:00	80398.0	80398.0	80398.0	80398.0	2
07.06.2021 00:00	80386.0	80386.0	80386.0	80386.0	1
08.06.2021 00:00	79633.0	79633.0	79632.0	79632.0	2
10.06.2021 00:00	79144.0	79144.0	79144.0	79144.0	1
14.06.2021 00:00	78611.0	79273.0	78611.0	79273.0	7
18.06.2021 00:00	79640.0	79640.0	79640.0	79640.0	1
21.06.2021 00:00	79833.0	80474.0	79790.0	79790.0	9
22.06.2021 00:00	80331.0	80331.0	80331.0	80331.0	1
24.06.2021 00:00	79690.0	79690.0	79620.0	79620.0	2
01.07.2021 00:00	80277.0	80277.0	80277.0	80277.0	1
06.07.2021 00:00	81637.0	81637.0	81621.0	81622.0	3
07.07.2021 00:00	82171.0	82171.0	82171.0	82171.0	2
08.07.2021 00:00	82640.0	82640.0	82482.0	82482.0	2
21.07.2021 00:00	81906.0	81906.0	81906.0	81906.0	1
22.07.2021 00:00	81721.0	81735.0	81721.0	81735.0	2
23.07.2021 00:00	81687.0	81687.0	81635.0	81635.0	5
26.07.2021 00:00	81984.0	81984.0	81944.0	81944.0	3
30.07.2021 00:00	80792.0	80792.0	80771.0	80771.0	2
02.08.2021 00:00	80722.0	80796.0	80488.0	80488.0	4
03.08.2021 00:00	80820.0	80820.0	80820.0	80820.0	1
04.08.2021 00:00	80777.0	80777.0	80777.0	80777.0	1
05.08.2021 00:00	80778.0	80778.0	80777.0	80777.0	5
06.08.2021 00:00	80850.0	80850.0	80850.0	80850.0	1
09.08.2021 00:00	80967.0	81056.0	80895.0	81056.0	15
10.08.2021 00:00	81491.0	81500.0	81491.0	81500.0	2
11.08.2021 00:00	81600.0	81600.0	81600.0	81600.0	1
19.08.2021 00:00	81208.0	81500.0	81208.0	81500.0	9
20.08.2021 00:00	81500.0	81600.0	81500.0	81600.0	2
26.08.2021 00:00	81859.0	82000.0	80596.0	80596.0	19
27.08.2021 00:00	81222.0	81222.0	81100.0	81100.0	5
30.08.2021 00:00	81100.0	81100.0	81100.0	81100.0	1
31.08.2021 00:00	81000.0	81000.0	80900.0	80900.0	8
01.09.2021 00:00	80860.0	80860.0	80500.0	80500.0	4
02.09.2021 00:00	80057.0	80204.0	79024.0	80204.0	10
03.09.2021 00:00	80186.0	80186.0	80087.0	80087.0	3
06.09.2021 00:00	80348.0	80348.0	80331.0	80331.0	2
07.09.2021 00:00	80475.0	80703.0	80228.0	80228.0	3
08.09.2021 00:00	80709.0	80709.0	80709.0	80709.0	1
09.09.2021 00:00	80384.0	80384.0	80384.0	80384.0	1
14.09.2021 00:00	79953.0	80481.0	79953.0	80481.0	2
15.09.2021 00:00	80204.0	80204.0	80204.0	80204.0	2
17.09.2021 00:00	80256.0	80256.0	80256.0	80256.0	1
20.09.2021 00:00	80734.0	80949.0	80677.0	80722.0	5
22.09.2021 00:00	80105.0	80105.0	80105.0	80105.0	1
06.10.2021 00:00	80003.0	80003.0	80003.0	80003.0	4
07.10.2021 00:00	79772.0	79900.0	79000.0	79208.0	23
08.10.2021 00:00	79243.0	79243.0	79243.0	79243.0	1
11.10.2021 00:00	79332.0	79332.0	79332.0	79332.0	1
15.10.2021 00:00	78412.0	78786.0	78093.0	78093.0	38
18.10.2021 00:00	78007.0	78770.0	78006.0	78357.0	19
20.10.2021 00:00	77965.0	78489.0	77965.0	78489.0	3
21.10.2021 00:00	78405.0	78405.0	78030.0	78064.0	3
22.10.2021 00:00	78055.0	78154.0	77500.0	77846.0	34
25.10.2021 00:00	77800.0	77845.0	77335.0	77680.0	15
27.10.2021 00:00	77200.0	78325.0	77200.0	78010.0	8
28.10.2021 00:00	78096.0	78096.0	78096.0	78096.0	2
29.10.2021 00:00	78400.0	78900.0	78400.0	78700.0	7
01.11.2021 00:00	79000.0	79280.0	79000.0	79280.0	2
02.11.2021 00:00	79430.0	79998.0	78982.0	79638.0	15
03.11.2021 00:00	79869.0	80590.0	79869.0	80244.0	13
05.11.2021 00:00	79420.0	79500.0	78980.0	79173.0	8
08.11.2021 00:00	79400.0	79432.0	79219.0	79432.0	3
09.11.2021 00:00	79458.0	79458.0	78680.0	79127.0	19
10.11.2021 00:00	78646.0	79180.0	78544.0	79180.0	3
11.11.2021 00:00	79180.0	79299.0	79052.0	79185.0	14
12.11.2021 00:00	79399.0	80416.0	79365.0	79365.0	59
15.11.2021 00:00	80268.0	80268.0	79500.0	80199.0	5
16.11.2021 00:00	80120.0	80699.0	79500.0	80210.0	109
17.11.2021 00:00	80209.0	80944.0	80000.0	80000.0	57
18.11.2021 00:00	80320.0	80709.0	80320.0	80400.0	72
19.11.2021 00:00	80499.0	80510.0	80499.0	80510.0	6
22.11.2021 00:00	80953.0	82000.0	80953.0	81940.0	50
23.11.2021 00:00	81749.0	82159.0	81502.0	81705.0	36
24.11.2021 00:00	81744.0	82300.0	81700.0	82300.0	8
25.11.2021 00:00	82293.0	82422.0	82253.0	82400.0	5
26.11.2021 00:00	82892.0	83593.0	82841.0	83322.0	29
29.11.2021 00:00	82800.0	82800.0	82200.0	82200.0	9
30.11.2021 00:00	82500.0	82500.0	81707.0	82060.0	16
01.12.2021 00:00	81800.0	81800.0	81500.0	81500.0	9
02.12.2021 00:00	81500.0	81500.0	81500.0	81500.0	1
03.12.2021 00:00	81200.0	81531.0	81200.0	81200.0	3
07.12.2021 00:00	81764.0	81946.0	81574.0	81574.0	8
09.12.2021 00:00	81509.0	81509.0	81509.0	81509.0	1
10.12.2021 00:00	81364.0	81904.0	81364.0	81904.0	20
13.12.2021 00:00	81104.0	81104.0	80696.0	80850.0	4
14.12.2021 00:00	81300.0	81330.0	81300.0	81330.0	6
15.12.2021 00:00	81705.0	81983.0	80958.0	81205.0	11
16.12.2021 00:00	81400.0	81964.0	81200.0	81291.0	7
17.12.2021 00:00	81471.0	81796.0	80931.0	81496.0	15
20.12.2021 00:00	81895.0	82408.0	81500.0	82408.0	32
21.12.2021 00:00	82000.0	82077.0	81512.0	81900.0	12
