datetime	open	high	low	close	volume
09.01.2023 09:00	14096.0	14137.0	14096.0	14137.0	14
09.01.2023 09:05	14139.0	14167.0	14139.0	14149.0	18
09.01.2023 09:15	14163.0	14184.0	14162.0	14172.0	37
09.01.2023 09:30	14138.0	14138.0	14134.0	14137.0	21
09.01.2023 09:40	14156.0	14157.0	14156.0	14157.0	5
09.01.2023 10:00	14156.0	14200.0	14142.0	14154.0	225
09.01.2023 10:05	14160.0	14211.0	14160.0	14200.0	83
09.01.2023 10:10	14200.0	14227.0	14200.0	14221.0	81
09.01.2023 10:15	14208.0	14217.0	14207.0	14213.0	51
09.01.2023 10:20	14198.0	14224.0	14187.0	14200.0	58
09.01.2023 10:25	14187.0	14200.0	14181.0	14195.0	122
09.01.2023 10:30	14194.0	14238.0	14181.0	14237.0	132
09.01.2023 10:35	14237.0	14247.0	14232.0	14235.0	56
09.01.2023 10:40	14242.0	14247.0	14242.0	14247.0	16
09.01.2023 10:45	14247.0	14250.0	14233.0	14233.0	60
09.01.2023 10:55	14243.0	14244.0	14236.0	14244.0	14
09.01.2023 11:00	14243.0	14244.0	14222.0	14222.0	21
09.01.2023 11:05	14238.0	14244.0	14227.0	14237.0	17
09.01.2023 11:10	14236.0	14240.0	14225.0	14240.0	184
09.01.2023 11:15	14243.0	14274.0	14243.0	14274.0	157
09.01.2023 11:20	14274.0	14313.0	14274.0	14312.0	750
09.01.2023 11:25	14312.0	14342.0	14312.0	14335.0	657
09.01.2023 11:30	14335.0	14368.0	14335.0	14342.0	485
09.01.2023 11:35	14342.0	14342.0	14319.0	14319.0	87
09.01.2023 11:40	14320.0	14320.0	14308.0	14308.0	50
09.01.2023 11:45	14308.0	14329.0	14308.0	14324.0	42
09.01.2023 11:50	14313.0	14313.0	14302.0	14302.0	40
09.01.2023 11:55	14301.0	14312.0	14300.0	14311.0	38
09.01.2023 12:00	14311.0	14315.0	14310.0	14314.0	31
09.01.2023 12:05	14314.0	14315.0	14314.0	14315.0	25
09.01.2023 12:10	14319.0	14323.0	14319.0	14323.0	11
09.01.2023 12:15	14339.0	14341.0	14339.0	14341.0	15
09.01.2023 12:20	14348.0	14356.0	14348.0	14356.0	94
09.01.2023 12:25	14356.0	14357.0	14348.0	14348.0	200
09.01.2023 12:30	14348.0	14354.0	14348.0	14348.0	30
09.01.2023 12:35	14332.0	14335.0	14332.0	14335.0	23
09.01.2023 12:40	14333.0	14333.0	14322.0	14322.0	61
09.01.2023 12:45	14323.0	14323.0	14308.0	14308.0	19
09.01.2023 12:50	14311.0	14314.0	14307.0	14307.0	42
09.01.2023 12:55	14309.0	14331.0	14309.0	14331.0	19
09.01.2023 13:00	14330.0	14338.0	14324.0	14338.0	40
09.01.2023 13:05	14335.0	14338.0	14331.0	14331.0	20
09.01.2023 13:10	14330.0	14330.0	14324.0	14324.0	17
09.01.2023 13:15	14332.0	14332.0	14329.0	14329.0	2
09.01.2023 13:20	14330.0	14330.0	14321.0	14321.0	59
09.01.2023 13:30	14326.0	14331.0	14326.0	14331.0	33
09.01.2023 13:45	14331.0	14340.0	14331.0	14335.0	81
09.01.2023 13:50	14330.0	14335.0	14330.0	14335.0	16
09.01.2023 13:55	14333.0	14336.0	14331.0	14331.0	64
09.01.2023 14:05	14335.0	14349.0	14335.0	14342.0	114
09.01.2023 14:10	14343.0	14343.0	14337.0	14337.0	47
09.01.2023 14:15	14339.0	14339.0	14336.0	14336.0	57
09.01.2023 14:20	14336.0	14337.0	14336.0	14337.0	17
09.01.2023 14:25	14333.0	14337.0	14329.0	14337.0	25
09.01.2023 14:30	14335.0	14335.0	14331.0	14331.0	30
09.01.2023 14:45	14324.0	14332.0	14324.0	14332.0	22
09.01.2023 14:50	14325.0	14335.0	14325.0	14335.0	14
09.01.2023 14:55	14337.0	14337.0	14335.0	14335.0	21
09.01.2023 15:00	14330.0	14333.0	14330.0	14333.0	22
09.01.2023 15:20	14335.0	14335.0	14330.0	14330.0	55
09.01.2023 15:25	14330.0	14334.0	14330.0	14334.0	27
09.01.2023 15:30	14329.0	14329.0	14325.0	14325.0	15
09.01.2023 15:35	14320.0	14320.0	14319.0	14319.0	11
09.01.2023 15:40	14320.0	14324.0	14320.0	14324.0	3
09.01.2023 15:50	14323.0	14323.0	14282.0	14282.0	102
09.01.2023 15:55	14283.0	14296.0	14282.0	14285.0	79
09.01.2023 16:00	14286.0	14300.0	14281.0	14300.0	27
09.01.2023 16:05	14307.0	14308.0	14292.0	14292.0	31
09.01.2023 16:10	14292.0	14296.0	14285.0	14296.0	20
09.01.2023 16:25	14301.0	14314.0	14301.0	14314.0	24
09.01.2023 16:30	14320.0	14326.0	14320.0	14323.0	17
09.01.2023 16:35	14324.0	14326.0	14324.0	14326.0	2
09.01.2023 16:40	14332.0	14335.0	14331.0	14331.0	67
09.01.2023 17:10	14320.0	14320.0	14303.0	14303.0	30
09.01.2023 17:20	14310.0	14314.0	14304.0	14314.0	28
09.01.2023 17:25	14314.0	14314.0	14310.0	14310.0	4
09.01.2023 17:30	14311.0	14311.0	14310.0	14310.0	40
09.01.2023 17:35	14310.0	14322.0	14310.0	14322.0	6
09.01.2023 17:40	14320.0	14323.0	14320.0	14323.0	17
09.01.2023 17:55	14327.0	14327.0	14326.0	14326.0	16
09.01.2023 18:00	14320.0	14320.0	14318.0	14318.0	8
09.01.2023 18:10	14323.0	14328.0	14321.0	14321.0	6
09.01.2023 18:15	14329.0	14331.0	14326.0	14326.0	15
09.01.2023 18:25	14334.0	14335.0	14332.0	14335.0	8
09.01.2023 18:35	14326.0	14334.0	14325.0	14334.0	22
09.01.2023 18:40	14338.0	14342.0	14330.0	14342.0	21
09.01.2023 18:45	14342.0	14344.0	14325.0	14325.0	14
09.01.2023 19:05	14318.0	14323.0	14299.0	14322.0	50
09.01.2023 19:10	14323.0	14324.0	14322.0	14322.0	17
