datetime	open	high	low	close	volume
01.09.2022 00:00	16647.0	16647.0	16641.0	16641.0	2
02.09.2022 00:00	17024.0	17300.0	17023.0	17300.0	5
05.09.2022 00:00	17300.0	19162.0	17099.0	17163.0	10
06.09.2022 00:00	17606.0	17606.0	17341.0	17341.0	6
07.09.2022 00:00	17150.0	17460.0	17100.0	17100.0	4
08.09.2022 00:00	16658.0	17000.0	16537.0	17000.0	6
12.09.2022 00:00	17219.0	17700.0	17022.0	17022.0	15
13.09.2022 00:00	17138.0	17143.0	17000.0	17000.0	7
14.09.2022 00:00	16680.0	16680.0	16355.0	16355.0	5
15.09.2022 00:00	16590.0	16590.0	16400.0	16400.0	12
19.09.2022 00:00	16327.0	16327.0	16200.0	16200.0	31
20.09.2022 00:00	16037.0	16161.0	15422.0	15860.0	48
21.09.2022 00:00	15263.0	15379.0	14500.0	15156.0	44
22.09.2022 00:00	15399.0	15423.0	15111.0	15292.0	37
23.09.2022 00:00	15006.0	15006.0	14117.0	14447.0	46
26.09.2022 00:00	14186.0	14186.0	12506.0	12948.0	81
27.09.2022 00:00	13292.0	13363.0	12801.0	12900.0	93
28.09.2022 00:00	13203.0	13203.0	13085.0	13096.0	3
29.09.2022 00:00	13182.0	13985.0	12200.0	12688.0	398
30.09.2022 00:00	12530.0	13010.0	12313.0	12870.0	62
03.10.2022 00:00	12968.0	13341.0	12677.0	13341.0	76
04.10.2022 00:00	13340.0	13341.0	12800.0	13129.0	30
05.10.2022 00:00	13130.0	13130.0	12625.0	12800.0	36
06.10.2022 00:00	12825.0	12825.0	12605.0	12723.0	38
07.10.2022 00:00	12602.0	12622.0	12355.0	12355.0	51
10.10.2022 00:00	12110.0	12485.0	11919.0	12485.0	186
11.10.2022 00:00	12485.0	12910.0	12400.0	12754.0	52
12.10.2022 00:00	12918.0	13000.0	11901.0	12694.0	133
13.10.2022 00:00	12695.0	13423.0	12651.0	12651.0	194
14.10.2022 00:00	12654.0	12759.0	12452.0	12700.0	74
17.10.2022 00:00	12700.0	13243.0	12700.0	13243.0	179
