datetime	open	high	low	close	volume
19.09.2022 11:15	82702.0	82702.0	80442.0	80442.0	5
19.09.2022 12:00	81668.0	81668.0	78909.0	80572.0	20
19.09.2022 12:30	80378.0	80378.0	75097.0	78204.0	24
19.09.2022 12:45	78206.0	78258.0	76020.0	78000.0	14
19.09.2022 13:30	78478.0	78858.0	76100.0	78858.0	35
19.09.2022 15:00	78641.0	78641.0	77300.0	77676.0	10
19.09.2022 16:15	78200.0	78200.0	77100.0	77100.0	10
19.09.2022 16:30	77780.0	77780.0	76650.0	76650.0	15
19.09.2022 16:45	77227.0	77227.0	76300.0	76300.0	30
19.09.2022 17:30	76100.0	77200.0	75001.0	77200.0	21
19.09.2022 17:45	76711.0	76711.0	74800.0	74800.0	10
19.09.2022 19:45	76719.0	77000.0	76719.0	77000.0	7
19.09.2022 20:00	77250.0	77620.0	77250.0	77620.0	4
22.09.2022 09:00	65255.0	66084.0	65255.0	66084.0	8
23.09.2022 12:15	62999.0	63000.0	62999.0	63000.0	3
23.09.2022 16:45	62511.0	62511.0	62500.0	62500.0	5
26.09.2022 09:30	61050.0	61050.0	61000.0	61000.0	2
26.09.2022 13:30	56378.0	58366.0	56378.0	58017.0	5
29.09.2022 09:45	55199.0	55200.0	55199.0	55200.0	2
29.09.2022 10:15	54130.0	54130.0	54129.0	54129.0	2
29.09.2022 19:30	52472.0	52473.0	52472.0	52473.0	2
30.09.2022 11:00	51304.0	51304.0	51000.0	51000.0	2
30.09.2022 17:00	52407.0	52408.0	52407.0	52408.0	2
30.09.2022 17:30	51501.0	51501.0	51500.0	51500.0	4
03.10.2022 14:45	54550.0	54550.0	53999.0	53999.0	3
04.10.2022 09:30	55843.0	58977.0	55843.0	58977.0	9
04.10.2022 10:30	56426.0	56426.0	53999.0	56028.0	6
04.10.2022 16:15	57735.0	58100.0	57634.0	58100.0	3
04.10.2022 17:45	58970.0	58982.0	58958.0	58982.0	3
04.10.2022 19:00	58989.0	59050.0	58989.0	59050.0	7
04.10.2022 20:30	59501.0	59501.0	59102.0	59102.0	3
04.10.2022 23:00	59387.0	59387.0	57501.0	57501.0	9
04.10.2022 23:15	58737.0	58737.0	58004.0	58004.0	4
05.10.2022 09:00	57750.0	57750.0	57500.0	57500.0	2
05.10.2022 09:15	57201.0	57201.0	56750.0	56751.0	8
05.10.2022 11:45	55260.0	55260.0	55094.0	55094.0	2
05.10.2022 12:15	56770.0	56770.0	56250.0	56250.0	3
05.10.2022 13:00	57793.0	57875.0	57401.0	57401.0	6
05.10.2022 14:00	58634.0	58634.0	57999.0	58000.0	3
05.10.2022 22:15	58333.0	59000.0	58333.0	58500.0	5
06.10.2022 10:30	58862.0	58862.0	58093.0	58093.0	2
06.10.2022 12:00	58965.0	58966.0	58965.0	58966.0	2
06.10.2022 12:45	58335.0	59880.0	56230.0	56500.0	30
06.10.2022 13:15	58591.0	59588.0	58591.0	59588.0	10
06.10.2022 17:45	58760.0	59045.0	58040.0	58040.0	4
07.10.2022 10:45	57053.0	57053.0	57050.0	57050.0	2
07.10.2022 12:15	56029.0	56029.0	55729.0	55729.0	5
07.10.2022 23:30	54563.0	54918.0	54409.0	54918.0	9
12.10.2022 18:30	53275.0	53450.0	53275.0	53450.0	10
14.10.2022 10:00	53863.0	53863.0	53574.0	53574.0	10
14.10.2022 10:45	53024.0	53138.0	53023.0	53138.0	3
14.10.2022 11:00	53218.0	53218.0	53014.0	53014.0	7
14.10.2022 12:15	52319.0	52319.0	51904.0	51904.0	7
14.10.2022 12:30	52242.0	52243.0	52242.0	52243.0	2
17.10.2022 13:15	53213.0	53265.0	53213.0	53265.0	2
17.10.2022 13:45	53500.0	53503.0	53500.0	53503.0	2
17.10.2022 19:00	54367.0	56923.0	54367.0	54831.0	37
17.10.2022 19:15	54831.0	54899.0	54831.0	54899.0	2
18.10.2022 09:00	54157.0	54271.0	54157.0	54271.0	2
18.10.2022 10:15	54450.0	54450.0	54000.0	54000.0	2
18.10.2022 14:30	56211.0	57500.0	55636.0	55636.0	22
18.10.2022 14:45	55318.0	55344.0	55300.0	55300.0	5
18.10.2022 17:00	57190.0	57888.0	57190.0	57888.0	2
18.10.2022 17:15	57803.0	58250.0	57803.0	58250.0	2
18.10.2022 21:45	57335.0	57335.0	56577.0	56577.0	6
19.10.2022 09:00	55536.0	55536.0	55502.0	55502.0	3
19.10.2022 10:00	56100.0	56294.0	55829.0	55829.0	5
19.10.2022 10:30	55100.0	55100.0	54859.0	54859.0	3
19.10.2022 16:45	56481.0	56481.0	55001.0	55502.0	35
20.10.2022 12:45	60228.0	60228.0	60183.0	60195.0	3
20.10.2022 13:00	60283.0	60283.0	60282.0	60282.0	2
20.10.2022 14:15	59519.0	59535.0	59519.0	59535.0	2
20.10.2022 16:00	59699.0	59700.0	59699.0	59700.0	2
20.10.2022 17:30	59999.0	60000.0	59999.0	60000.0	2
21.10.2022 11:00	61176.0	62498.0	61176.0	62498.0	4
21.10.2022 11:15	61805.0	62561.0	61482.0	61554.0	6
21.10.2022 11:45	61926.0	62397.0	61926.0	62397.0	2
