datetime	open	high	low	close	volume
27.01.2023 09:00	19223.0	19262.0	19223.0	19257.0	29
27.01.2023 09:06	19250.0	19250.0	19238.0	19238.0	3
27.01.2023 09:44	19259.0	19259.0	19251.0	19251.0	7
27.01.2023 09:56	19255.0	19255.0	19250.0	19250.0	2
27.01.2023 09:57	19251.0	19251.0	19250.0	19250.0	11
27.01.2023 10:00	19238.0	19238.0	19164.0	19207.0	39
27.01.2023 10:02	19197.0	19198.0	19173.0	19173.0	16
27.01.2023 10:03	19175.0	19175.0	19167.0	19167.0	6
27.01.2023 10:05	19183.0	19183.0	19181.0	19181.0	6
27.01.2023 10:06	19177.0	19177.0	19175.0	19175.0	6
27.01.2023 10:07	19186.0	19186.0	19176.0	19176.0	13
27.01.2023 10:09	19171.0	19215.0	19120.0	19215.0	69
27.01.2023 10:12	19215.0	19225.0	19215.0	19225.0	31
27.01.2023 10:13	19224.0	19237.0	19224.0	19236.0	57
27.01.2023 10:14	19233.0	19234.0	19233.0	19234.0	11
27.01.2023 10:17	19208.0	19208.0	19199.0	19204.0	11
27.01.2023 10:18	19191.0	19191.0	19187.0	19187.0	2
27.01.2023 10:19	19185.0	19191.0	19185.0	19191.0	2
27.01.2023 10:27	19181.0	19181.0	19173.0	19173.0	7
27.01.2023 10:28	19175.0	19185.0	19175.0	19178.0	7
27.01.2023 10:31	19174.0	19176.0	19174.0	19176.0	5
27.01.2023 10:39	19192.0	19194.0	19192.0	19194.0	8
27.01.2023 10:41	19219.0	19287.0	19219.0	19261.0	23
27.01.2023 10:43	19286.0	19286.0	19277.0	19277.0	7
27.01.2023 10:46	19245.0	19259.0	19245.0	19259.0	12
27.01.2023 10:47	19249.0	19257.0	19249.0	19257.0	3
27.01.2023 10:51	19261.0	19285.0	19261.0	19281.0	11
27.01.2023 10:52	19280.0	19280.0	19258.0	19258.0	4
27.01.2023 10:55	19267.0	19271.0	19247.0	19247.0	8
27.01.2023 11:00	19211.0	19211.0	19205.0	19208.0	9
27.01.2023 11:05	19204.0	19204.0	19199.0	19199.0	3
27.01.2023 11:07	19189.0	19200.0	19189.0	19200.0	3
27.01.2023 11:14	19186.0	19188.0	19186.0	19188.0	7
27.01.2023 11:22	19199.0	19200.0	19199.0	19200.0	7
27.01.2023 11:24	19203.0	19206.0	19196.0	19196.0	15
27.01.2023 11:26	19194.0	19194.0	19190.0	19190.0	7
27.01.2023 11:55	19187.0	19190.0	19187.0	19190.0	17
27.01.2023 12:04	19219.0	19242.0	19219.0	19242.0	21
27.01.2023 12:10	19239.0	19242.0	19224.0	19242.0	5
27.01.2023 12:11	19242.0	19242.0	19241.0	19241.0	2
27.01.2023 12:53	19236.0	19237.0	19236.0	19237.0	5
27.01.2023 12:56	19238.0	19239.0	19238.0	19239.0	2
27.01.2023 13:13	19241.0	19243.0	19241.0	19243.0	3
27.01.2023 13:14	19243.0	19244.0	19243.0	19243.0	5
27.01.2023 13:45	19225.0	19231.0	19225.0	19231.0	73
27.01.2023 13:46	19230.0	19231.0	19225.0	19225.0	9
27.01.2023 13:52	19227.0	19234.0	19227.0	19234.0	23
27.01.2023 14:05	19230.0	19239.0	19230.0	19239.0	5
27.01.2023 14:28	19242.0	19242.0	19235.0	19235.0	3
27.01.2023 14:32	19235.0	19235.0	19220.0	19222.0	15
27.01.2023 14:35	19220.0	19222.0	19220.0	19222.0	10
27.01.2023 14:52	19216.0	19228.0	19205.0	19228.0	46
27.01.2023 14:58	19217.0	19217.0	19191.0	19205.0	44
27.01.2023 15:08	19204.0	19205.0	19204.0	19205.0	6
27.01.2023 15:14	19220.0	19220.0	19210.0	19210.0	3
27.01.2023 15:44	19269.0	19273.0	19269.0	19273.0	4
27.01.2023 15:46	19272.0	19294.0	19272.0	19294.0	14
27.01.2023 15:47	19285.0	19296.0	19284.0	19295.0	17
27.01.2023 15:54	19269.0	19269.0	19268.0	19268.0	2
27.01.2023 15:55	19275.0	19294.0	19275.0	19294.0	48
27.01.2023 15:56	19294.0	19295.0	19274.0	19294.0	47
27.01.2023 16:01	19281.0	19281.0	19279.0	19279.0	10
27.01.2023 16:05	19282.0	19288.0	19282.0	19288.0	40
27.01.2023 16:06	19291.0	19300.0	19286.0	19300.0	45
27.01.2023 16:10	19298.0	19300.0	19298.0	19300.0	5
27.01.2023 16:11	19299.0	19299.0	19284.0	19297.0	14
27.01.2023 16:35	19266.0	19266.0	19264.0	19264.0	6
27.01.2023 16:37	19257.0	19257.0	19247.0	19247.0	12
27.01.2023 16:51	19258.0	19266.0	19258.0	19264.0	43
27.01.2023 16:52	19265.0	19268.0	19265.0	19268.0	15
27.01.2023 16:54	19272.0	19280.0	19272.0	19280.0	11
27.01.2023 16:55	19257.0	19257.0	19254.0	19254.0	13
27.01.2023 16:59	19270.0	19275.0	19270.0	19275.0	10
27.01.2023 17:18	19273.0	19273.0	19272.0	19272.0	4
27.01.2023 17:26	19280.0	19281.0	19280.0	19281.0	12
27.01.2023 17:28	19283.0	19300.0	19283.0	19300.0	14
27.01.2023 17:31	19309.0	19314.0	19309.0	19314.0	10
