datetime	open	high	low	close	volume
16.12.2020 14:00	27024.0	27024.0	26633.0	26633.0	10
17.12.2020 11:00	28588.0	28594.0	27452.0	27699.0	31
18.12.2020 10:00	26634.0	27995.0	26634.0	27995.0	2
21.12.2020 13:00	25895.0	25895.0	25894.0	25894.0	2
21.12.2020 14:00	26631.0	26709.0	26631.0	26709.0	2
11.01.2021 10:00	28729.0	31516.0	28729.0	29050.0	3
11.01.2021 11:00	28863.0	28954.0	28863.0	28954.0	7
11.01.2021 15:00	28954.0	29000.0	28954.0	29000.0	4
11.01.2021 20:00	29430.0	29540.0	29430.0	29540.0	2
25.01.2021 16:00	26643.0	26643.0	26512.0	26512.0	2
26.01.2021 13:00	26830.0	26830.0	26711.0	26711.0	4
28.01.2021 15:00	26276.0	26747.0	26276.0	26747.0	2
29.01.2021 20:00	26250.0	26289.0	26250.0	26289.0	3
29.01.2021 21:00	25875.0	25875.0	25549.0	25549.0	5
02.02.2021 17:00	26864.0	26920.0	26864.0	26920.0	11
02.02.2021 19:00	27034.0	27034.0	26961.0	26961.0	21
04.02.2021 14:00	26407.0	27195.0	26407.0	27195.0	2
05.02.2021 10:00	27667.0	28046.0	27666.0	27828.0	13
05.02.2021 11:00	26803.0	26803.0	26600.0	26600.0	3
09.02.2021 12:00	27499.0	27500.0	27499.0	27500.0	6
09.02.2021 13:00	27400.0	27500.0	27400.0	27500.0	5
12.02.2021 23:00	26654.0	26654.0	26621.0	26621.0	5
15.02.2021 10:00	27297.0	27300.0	27297.0	27300.0	2
15.02.2021 13:00	27251.0	27300.0	27195.0	27195.0	5
16.02.2021 10:00	27212.0	27212.0	27195.0	27195.0	16
25.02.2021 10:00	27250.0	29805.0	26506.0	26506.0	10
26.02.2021 10:00	27001.0	27166.0	27001.0	27166.0	2
01.03.2021 10:00	27200.0	27200.0	27190.0	27190.0	4
03.03.2021 07:00	27691.0	27800.0	27691.0	27800.0	3
03.03.2021 12:00	27701.0	27701.0	27700.0	27700.0	53
04.03.2021 20:00	27958.0	27961.0	27958.0	27961.0	2
09.03.2021 18:00	28100.0	28100.0	28001.0	28001.0	2
15.03.2021 18:00	28560.0	28600.0	28560.0	28600.0	5
16.03.2021 11:00	28900.0	29100.0	28900.0	29100.0	11
16.03.2021 12:00	28457.0	28601.0	28457.0	28503.0	6
17.03.2021 12:00	28540.0	28540.0	28539.0	28539.0	6
17.03.2021 13:00	28501.0	28501.0	28500.0	28500.0	4
17.03.2021 18:00	27716.0	27716.0	27628.0	27628.0	7
17.03.2021 21:00	27900.0	28025.0	27900.0	28025.0	21
18.03.2021 22:00	27349.0	27349.0	27200.0	27200.0	25
19.03.2021 15:00	27900.0	28020.0	27900.0	28020.0	7
19.03.2021 21:00	27734.0	27900.0	27700.0	27900.0	41
22.03.2021 10:00	27971.0	27971.0	27953.0	27953.0	3
22.03.2021 11:00	28000.0	28000.0	27788.0	27788.0	11
22.03.2021 23:00	28300.0	28306.0	28300.0	28306.0	2
23.03.2021 07:00	28306.0	28311.0	28306.0	28311.0	3
24.03.2021 12:00	28099.0	28099.0	28097.0	28097.0	4
24.03.2021 15:00	27712.0	27712.0	27697.0	27697.0	2
24.03.2021 17:00	28097.0	28100.0	28097.0	28100.0	11
26.03.2021 10:00	28500.0	28560.0	28440.0	28560.0	3
