datetime	open	high	low	close	volume
30.01.2023 09:01	15202.0	15211.0	15202.0	15203.0	9
30.01.2023 09:02	15202.0	15214.0	15202.0	15214.0	6
30.01.2023 09:04	15201.0	15221.0	15201.0	15221.0	4
30.01.2023 09:05	15201.0	15221.0	15201.0	15221.0	5
30.01.2023 09:08	15201.0	15201.0	15150.0	15160.0	96
30.01.2023 09:09	15154.0	15161.0	15150.0	15161.0	29
30.01.2023 09:11	15154.0	15154.0	15152.0	15152.0	6
30.01.2023 09:13	15173.0	15174.0	15173.0	15174.0	3
30.01.2023 09:14	15182.0	15183.0	15182.0	15183.0	2
30.01.2023 09:15	15188.0	15190.0	15188.0	15190.0	9
30.01.2023 09:23	15193.0	15225.0	15193.0	15225.0	30
30.01.2023 09:24	15224.0	15239.0	15224.0	15239.0	31
30.01.2023 09:25	15239.0	15256.0	15239.0	15256.0	9
30.01.2023 09:26	15254.0	15264.0	15239.0	15264.0	22
30.01.2023 09:27	15249.0	15264.0	15249.0	15264.0	8
30.01.2023 09:30	15248.0	15256.0	15248.0	15256.0	2
30.01.2023 09:37	15253.0	15271.0	15253.0	15271.0	3
30.01.2023 09:38	15271.0	15271.0	15270.0	15270.0	15
30.01.2023 09:41	15271.0	15271.0	15270.0	15270.0	57
30.01.2023 09:42	15261.0	15261.0	15260.0	15260.0	28
30.01.2023 09:49	15233.0	15249.0	15233.0	15249.0	12
30.01.2023 09:55	15234.0	15234.0	15232.0	15232.0	5
30.01.2023 09:56	15230.0	15248.0	15217.0	15217.0	28
30.01.2023 10:00	15220.0	15220.0	15219.0	15220.0	17
30.01.2023 10:01	15221.0	15222.0	15221.0	15222.0	4
30.01.2023 10:02	15233.0	15234.0	15233.0	15234.0	9
30.01.2023 10:03	15246.0	15250.0	15242.0	15248.0	98
30.01.2023 10:04	15242.0	15244.0	15241.0	15241.0	177
30.01.2023 10:05	15244.0	15244.0	15238.0	15239.0	20
30.01.2023 10:07	15239.0	15239.0	15238.0	15238.0	2
30.01.2023 10:08	15229.0	15231.0	15224.0	15224.0	10
30.01.2023 10:09	15228.0	15231.0	15228.0	15231.0	2
30.01.2023 10:10	15230.0	15230.0	15224.0	15224.0	37
30.01.2023 10:12	15224.0	15237.0	15223.0	15237.0	20
30.01.2023 10:13	15237.0	15239.0	15237.0	15239.0	3
30.01.2023 10:14	15242.0	15245.0	15240.0	15240.0	14
30.01.2023 10:15	15249.0	15250.0	15249.0	15250.0	88
30.01.2023 10:16	15250.0	15295.0	15250.0	15284.0	61
30.01.2023 10:17	15283.0	15295.0	15283.0	15294.0	30
30.01.2023 10:18	15287.0	15287.0	15272.0	15274.0	6
30.01.2023 10:19	15277.0	15314.0	15277.0	15308.0	129
30.01.2023 10:20	15310.0	15329.0	15310.0	15329.0	110
30.01.2023 10:21	15329.0	15336.0	15329.0	15335.0	37
30.01.2023 10:23	15335.0	15335.0	15333.0	15333.0	293
30.01.2023 10:24	15334.0	15334.0	15329.0	15329.0	120
30.01.2023 10:25	15322.0	15322.0	15306.0	15306.0	34
30.01.2023 10:26	15305.0	15310.0	15301.0	15305.0	16
30.01.2023 10:27	15304.0	15314.0	15304.0	15314.0	23
30.01.2023 10:28	15308.0	15325.0	15307.0	15325.0	59
30.01.2023 10:29	15326.0	15326.0	15317.0	15317.0	2
30.01.2023 10:30	15317.0	15317.0	15314.0	15314.0	6
30.01.2023 10:31	15314.0	15314.0	15286.0	15286.0	72
30.01.2023 10:32	15289.0	15300.0	15288.0	15300.0	7
30.01.2023 10:33	15300.0	15300.0	15291.0	15291.0	2
30.01.2023 10:35	15299.0	15299.0	15294.0	15294.0	20
30.01.2023 10:36	15293.0	15293.0	15292.0	15292.0	14
30.01.2023 10:37	15292.0	15292.0	15291.0	15291.0	12
30.01.2023 10:38	15291.0	15291.0	15270.0	15271.0	113
30.01.2023 10:39	15270.0	15285.0	15270.0	15285.0	17
30.01.2023 10:40	15290.0	15293.0	15290.0	15293.0	3
30.01.2023 10:41	15295.0	15295.0	15293.0	15293.0	15
30.01.2023 10:42	15294.0	15294.0	15281.0	15281.0	18
30.01.2023 10:44	15284.0	15285.0	15269.0	15282.0	46
30.01.2023 10:45	15264.0	15264.0	15253.0	15253.0	7
30.01.2023 10:46	15250.0	15262.0	15250.0	15262.0	8
30.01.2023 10:48	15253.0	15253.0	15250.0	15250.0	9
30.01.2023 10:49	15250.0	15252.0	15245.0	15252.0	6
30.01.2023 10:50	15249.0	15249.0	15245.0	15245.0	9
30.01.2023 10:51	15243.0	15243.0	15230.0	15230.0	271
30.01.2023 10:52	15230.0	15235.0	15230.0	15231.0	111
30.01.2023 10:53	15231.0	15231.0	15227.0	15227.0	106
30.01.2023 10:54	15237.0	15242.0	15237.0	15242.0	4
30.01.2023 10:56	15232.0	15232.0	15226.0	15227.0	19
30.01.2023 10:57	15226.0	15226.0	15220.0	15223.0	42
30.01.2023 10:58	15223.0	15233.0	15223.0	15233.0	5
30.01.2023 10:59	15222.0	15240.0	15222.0	15226.0	104
30.01.2023 11:01	15238.0	15238.0	15230.0	15230.0	21
30.01.2023 11:03	15233.0	15233.0	15225.0	15225.0	2
30.01.2023 11:05	15226.0	15228.0	15226.0	15228.0	6
30.01.2023 11:06	15238.0	15250.0	15238.0	15250.0	29
30.01.2023 11:09	15250.0	15262.0	15250.0	15262.0	10
30.01.2023 11:10	15263.0	15270.0	15262.0	15270.0	101
30.01.2023 11:12	15270.0	15270.0	15268.0	15268.0	32
30.01.2023 11:16	15267.0	15287.0	15267.0	15287.0	120
30.01.2023 11:18	15277.0	15277.0	15274.0	15274.0	2
30.01.2023 11:19	15273.0	15273.0	15264.0	15264.0	6
30.01.2023 11:20	15270.0	15282.0	15266.0	15277.0	26
30.01.2023 11:21	15276.0	15277.0	15271.0	15277.0	7
30.01.2023 11:22	15288.0	15290.0	15288.0	15290.0	6
30.01.2023 11:26	15283.0	15284.0	15283.0	15284.0	3
30.01.2023 11:28	15276.0	15276.0	15271.0	15271.0	23
